Priority,Practice Name,Trading Name,City,State,Phone,Phone Check,Phone Note,Owner / Decision Maker,Owner Title,Email,Email Check,Email Type,Mail Host,Email Note,Email Source,Website,Address,ZIP,Practice Type,Record Type,Target Tier,Google Rating,Locations On Phone,Record Updated,Record Freshness,Source - Registry,Source - Website,Source - Google Maps,Source - Email Found On,Data Flag,NPI,Called,Outcome,Follow Up
C,Vermont Endodontics PLLC,Vermont Endodontics: Barria Maribel DDS,Williston,VT,(802) 872-0300,VALID,area code matches VT; confirmed by 3 independent sources,"Lee Ann Whelan, DMD",Endodontist,,,,,,,http://www.vtendo.com/,75 Talcott Road Suite 20,05495,Endodontics,Practice (organisation),Secondary (specialty),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1275648487,http://www.vtendo.com/,https://www.google.com/maps/place/Vermont+Endodontics:+Barria+Maribel+DDS/data=!4m7!3m6!1s0x4cca78f6f677888f:0xe8d9d0d82f6c50ad!8m2!3d44.441246!4d-73.1574789!16s%2Fg%2F1tlmmyv7!19sChIJj4h39vZ4ykwRrVBsL9jQ2eg,,,1275648487,,,
C,Arthur Harris,Montshire Endodontics,Barre,VT,(802) 371-0014,VALID,area code matches VT; confirmed by 3 independent sources,Arthur Harris,Dentist,barre@montshireendo.com,DELIVERABLE,Named/other,Microsoft 365,domain accepts mail (MX present),Practice website,https://www.montshireendo.com/our-locations/barre-office/,22 E View Ln Suite B,05641,Endodontics,Individual dentist,Secondary (specialty),,1,2012,Stale,https://npiregistry.cms.hhs.gov/provider-view/1487876371,https://www.montshireendo.com/our-locations/barre-office/,https://www.google.com/maps/place/Montshire+Endodontics/data=!4m7!3m6!1s0x4cb507bfa85a7521:0x48da0172dc25756d!8m2!3d44.205717!4d-72.560401!16s%2Fg%2F11ry5hxqcn!19sChIJIXVaqL8HtUwRbXUl3HIB2kg,https://www.montshireendo.com/our-locations/barre-office/,,1487876371,,,
C,"William Guild, DMD",Dr. Kateryna Latypova Periodontics,Bennington,VT,(802) 447-3199,VALID,area code matches VT; confirmed by 3 independent sources,"William Guild, DMD",DMD,vtperiosandy@gmail.com,DELIVERABLE,Free mailbox,Google Workspace,domain accepts mail (MX present),Practice website,http://vermontperiodontist.com/,160 Benmont Avenue Suite 21,05201,Periodontics,Individual dentist,Secondary (specialty),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1386704948,http://vermontperiodontist.com/,https://www.google.com/maps/place/Dr.+Kateryna+Latypova+Periodontics/data=!4m7!3m6!1s0x89e09661a9e40b91:0x5bc646e50828d8b5!8m2!3d42.884274!4d-73.202377!16s%2Fg%2F1q62mtt88!19sChIJkQvkqWGW4IkRtdgoCOVGxls,http://vermontperiodontist.com/,CHECK - likely typo in the practice's own filing,1386704948,,,
C,"Peter Abell, DMD",,Brattleboro,VT,(802) 254-2653,VALID,area code matches VT,"Peter Abell, DMD",DMD,,,,,,,,321 Hillwinds Rd,05301,Orthodontics,Individual dentist,Secondary (specialty),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1437272960,,,,,1437272960,,,
C,"Associates In Periodontics, Plc",Associates in Periodontics and Implant Dentistry - Dr. William Burns and Dr. Adisa Ratanasirintrawoot,Burlington,VT,(802) 863-5447,VALID,area code matches VT; confirmed by 3 independent sources,"Brian Shuman, DMD",Officer,vermontperio@gmail.com,DELIVERABLE,Free mailbox,Google Workspace,domain accepts mail (MX present),Practice website,http://vermontperio.com/,247 Pearl St Suite 2,05401,Periodontics,Practice (organisation),Secondary (specialty),,2,2009,Stale,https://npiregistry.cms.hhs.gov/provider-view/1689619074,http://vermontperio.com/,https://www.google.com/maps/place/Associates+in+Periodontics+and+Implant+Dentistry+-+Dr.+William+Burns+and+Dr.+Adisa+Ratanasirintrawoot/data=!4m7!3m6!1s0x4cca7af5e23f5337:0xf593bc0e1ef8cfad!8m2!3d44.4630037!4d-73.1554537!16s%2Fg%2F1v7py2sg!19sChIJN1M_4vV6ykwRrc_4Hg68k_U,https://www.vermontperio.com/,CHECK - likely typo in the practice's own filing,1689619074,,,
C,"Dara Chira, DMD, DARA CHIRA, DMD",Chira Orthodontics,Burlington,VT,(802) 652-1010,VALID,area code matches VT; confirmed by 3 independent sources,"Dara Chira, DMD, DARA CHIRA, DMD","Dara Chira, DMD",info@chiraortho.net,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,http://www.chiraortho.net/,1073 North Ave,05401,Orthodontics,Individual dentist,Secondary (specialty),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1023192648,http://www.chiraortho.net/,https://www.google.com/maps/place/Chira+Orthodontics/data=!4m7!3m6!1s0x4cca7aab6b33e94b:0x8b7a3aea150055e2!8m2!3d44.5053992!4d-73.2432367!16s%2Fg%2F1tq6d3c7!19sChIJS-kza6t6ykwR4lUAFeo6eos,https://www.chiraortho.net/contact-us,,1023192648,,,
C,"Dr, Victor L Ratkus, Dds, PC",Green Mountain Endodontics,Burlington,VT,(802) 864-0461,VALID,area code matches VT; confirmed by 3 independent sources,"Victor Ratkus, DDS",Owner,info@gmendo.com,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,https://gmendo.com/,227 Colchester Ave,05401,Endodontics,Practice (organisation),Secondary (specialty),,1,2013,Stale,https://npiregistry.cms.hhs.gov/provider-view/1750724084,https://gmendo.com/,https://www.google.com/maps/place/Green+Mountain+Endodontics/data=!4m7!3m6!1s0x4cca7b317ea00749:0x1570f7b03bc18738!8m2!3d44.482434!4d-73.1915418!16s%2Fg%2F11ry7b4zfk!19sChIJSQegfjF7ykwROIfBO7D3cBU,https://gmendo.com/,,1750724084,,,
C,"Paul Levi, D.M.D.",,Burlington,VT,(802) 863-5122,VALID,area code matches VT,"Paul Levi, D.M.D.",D.M.D.,,,,,,,,247 Pearl St,05401,Periodontics,Individual dentist,Secondary (specialty),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1578583563,,,,,1578583563,,,
C,"Daniel Beisiegel, DDS MS",Beisiegel Orthodontics,Colchester,VT,(802) 658-4447,VALID,area code matches VT; confirmed by 3 independent sources,"Daniel Beisiegel, DDS MS",DDS MS,,,,,,,http://mapleleaforthodontics.com/,354 Mtn View Drive,05446,Orthodontics,Individual dentist,Secondary (specialty),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1366504276,http://mapleleaforthodontics.com/,https://www.google.com/maps/place/Beisiegel+Orthodontics/data=!4m7!3m6!1s0x4cca7085e2aebbe5:0xd21528dbf083d776!8m2!3d44.509052!4d-73.18373!16s%2Fg%2F1tdnwj9y!19sChIJ5buu4oVwykwRdteD8NsoFdI,,,1366504276,,,
C,"Edwin Larson, D.D.S.",Associates in Orthodontics,Montpelier,VT,(802) 229-4225,VALID,area code matches VT; confirmed by 3 independent sources,"Edwin Larson, D.D.S.",D.D.S.,,,,,,,http://www.vtbraces.com/,153 State St,05602,Orthodontics,Individual dentist,Secondary (specialty),,1,2008,Stale,https://npiregistry.cms.hhs.gov/provider-view/1447435656,http://www.vtbraces.com/,https://www.google.com/maps/place/Associates+in+Orthodontics/data=!4m7!3m6!1s0x4cb5a78ebd134a57:0x4dd7e3c52eb7d41c!8m2!3d44.2625937!4d-72.5857275!16s%2Fg%2F1tjmd81l!19sChIJV0oTvY6ntUwRHNS3LsXj100,,,1447435656,,,
C,"George Ciavola, D.D.S.",Ciavola George M DDS,Rutland,VT,(802) 773-0822,VALID,area code matches VT; confirmed by 2 independent sources,"George Ciavola, D.D.S.",D.D.S.,,,,,,,,6 Roberts Ave,05701,Orthodontics,Individual dentist,Secondary (specialty),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1063533651,,https://www.google.com/maps/place/Ciavola+George+M+DDS/data=!4m7!3m6!1s0x89e024689eab409f:0x6394a57f59d59654!8m2!3d43.6141406!4d-72.9737224!16s%2Fg%2F1tkc7pb9!19sChIJn0Crnmgk4IkRVJbVWX-llGM,,,1063533651,,,
C,"Mark Price, DDS, MSD",Aboutface Orthodontics,Rutland,VT,(802) 773-3130,VALID,area code matches VT; confirmed by 3 independent sources,"Mark Price, DDS, MSD","DDS, MSD",,,,,,,https://www.aboutfaceorthodontics.com/,58 N Main St,05701,Orthodontics,Individual dentist,Secondary (specialty),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1992833917,https://www.aboutfaceorthodontics.com/,https://www.google.com/maps/place/Aboutface+Orthodontics/data=!4m7!3m6!1s0x89e02467b4d3809d:0xb6785eecbbf58ab3!8m2!3d43.6123744!4d-72.9725715!16s%2Fg%2F1tcw4mgh!19sChIJnYDTtGck4IkRs4r1u-xeeLY,,,1992833917,,,
C,"Bentley A Merrick, D.M.D. P.C.",Vermont Restorative Dentistry,South Burlington,VT,(802) 864-3827,VALID,area code matches VT; confirmed by 3 independent sources,"Bentley Merrick, DMD",President,,,,,,,https://www.vermontrestorativedentistry.com/,1050 Hinesburg Rd,05403,Prosthodontics,Practice (organisation),Secondary (specialty),,1,2011,Stale,https://npiregistry.cms.hhs.gov/provider-view/1295803005,https://www.vermontrestorativedentistry.com/,https://www.google.com/maps/place/Vermont+Restorative+Dentistry/data=!4m7!3m6!1s0x4cca7985bc80e371:0xd5c0908d4b73e58b!8m2!3d44.4409883!4d-73.1572908!16s%2Fg%2F11vrpr9nbz!19sChIJceOAvIV5ykwRi-VzS42QwNU,,,1295803005,,,
C,"Matthew Rogers, DDS",Timberlane Pediatric Dentistry & Orthodontics,South Burlington,VT,(802) 878-8348,VALID,area code matches VT; confirmed by 3 independent sources,"Matthew Rogers, DDS",DDS,info@timberlanesmile.com,DELIVERABLE,Role account,Microsoft 365,domain accepts mail (MX present),Practice website,https://timberlanesmile.com/locations/essex/,60 Timber Ln,05403,Orthodontics,Individual dentist,Secondary (specialty),,1,2014,Stale,https://npiregistry.cms.hhs.gov/provider-view/1619966587,https://timberlanesmile.com/locations/essex/,https://www.google.com/maps/place/Timberlane+Pediatric+Dentistry+%26+Orthodontics/data=!4m7!3m6!1s0x4cca770333c40cfb:0x57736751b82c241!8m2!3d44.5083648!4d-73.0837652!16s%2Fg%2F11xdrvtrv1!19sChIJ-wzEMwN3ykwRQcKCG3U2dwU,https://timberlanesmile.com/locations/essex/,,1619966587,,,
C,"Springfield Orthodontics, PLLC",Springfield Orthodontics,Springfield,VT,(802) 886-2552,VALID,area code matches VT; confirmed by 3 independent sources,"Emily Samuel, DMD",Owner Doctor,,,,,,,https://springfieldorthodontics.com,372 River St,05156,Orthodontics,Practice (organisation),Secondary (specialty),,1,2014,Stale,https://npiregistry.cms.hhs.gov/provider-view/1205914215,https://springfieldorthodontics.com,https://www.google.com/maps/place/Springfield+Orthodontics/data=!4m7!3m6!1s0x89e1b83b5e93b3fb:0x7d85e2e502dde6b7!8m2!3d43.3214569!4d-72.5074157!16s%2Fg%2F1td1fdxj!19sChIJ-7OTXju44YkRt-bdAuXihX0,,,1205914215,,,
D,"Curtis M. Healey, DC",,Barre,VT,(802) 479-3206,VALID,area code matches VT,,,,,,,,,,108 Washington St,,Chiropractor,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Curtis+M.+Healey,+DC/data=!4m7!3m6!1s0x4cb506ce0ad40bb5:0x1f577841f43e2588!8m2!3d44.1943259!4d-72.4958638!16s%2Fg%2F1tfqk_77!19sChIJtQvUCs4GtUwRiCU-9EF4Vx8",,,,,,
D,"Dr. William D. Purdy, DDS",,Barre,VT,(802) 223-2364,VALID,area code matches VT,,,,,,,,,,310 Fisher Rd,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Dr.+William+D.+Purdy,+DDS/data=!4m7!3m6!1s0x4cb507ce2f54b371:0x7c05278b9a7eb416!8m2!3d44.2219929!4d-72.5637035!16s%2Fg%2F1wk6zcd2!19sChIJcbNUL84HtUwRFrR-mosnBXw",,,,,,
D,Kwasnik Family Dental of Berlin,,Barre,VT,(802) 229-0561,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://dentistberlinvt.com/,395 Paine Turnpike N,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://dentistberlinvt.com/,https://www.google.com/maps/place/Kwasnik+Family+Dental+of+Berlin/data=!4m7!3m6!1s0x4cb5062c9ac662c7:0xd0f396cc1990e9dc!8m2!3d44.2154942!4d-72.5741045!16s%2Fg%2F1vlk14zg!19sChIJx2LGmiwGtUwR3OmQGcyW89A,,,,,,
D,Mount Mansfield Dentistry (Waterbury),,Barre,VT,(802) 244-6366,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.mountmansfielddentistry.com/,77 S Main St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.mountmansfielddentistry.com/,https://www.google.com/maps/place/Mount+Mansfield+Dentistry+%28Waterbury%29/data=!4m7!3m6!1s0x4cb59f112be7d79b:0x79e0e76eef479319!8m2!3d44.3346913!4d-72.7538756!16s%2Fg%2F11cn95kv4s!19sChIJm9fnKxGftUwRGZNH727n4Hk,,,,,,
D,New England Oral Surgery,,Barre,VT,(802) 622-0323,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.neos-vt.com/,14 N Main St #4001,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.neos-vt.com/,https://www.google.com/maps/place/New+England+Oral+Surgery/data=!4m7!3m6!1s0x4cb506dab913fb59:0xace76a0a458cfd6d!8m2!3d44.1969858!4d-72.5019175!16s%2Fg%2F1ptw5p_m8!19sChIJWfsTudoGtUwRbf2MRQpq56w,,,,,,
D,Peoples Health & Wellness Clinic,,Barre,VT,(802) 479-1229,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.phwcvt.org/,51 Church St,,Medical clinic,Google Maps listing,Maps-sourced,,1,,,,https://www.phwcvt.org/,https://www.google.com/maps/place/Peoples+Health+%26+Wellness+Clinic/data=!4m7!3m6!1s0x4cb5071de5ed58cf:0xd47fb875cb36a1ce!8m2!3d44.1964351!4d-72.5003601!16s%2Fg%2F1tmclv6z!19sChIJz1jt5R0HtUwRzqE2y3W4f9Q,,,,,,
D,Vermont's Free & Referral Clinics,,Barre,VT,(802) 448-4280,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://vtfreeclinics.org/,125 Tremont St,,Association / Organization,Google Maps listing,Maps-sourced,,1,,,,http://vtfreeclinics.org/,https://www.google.com/maps/place/Vermont%27s+Free+%26+Referral+Clinics/data=!4m7!3m6!1s0x4cb55cfd5e1bffff:0x816db93678baaa49!8m2!3d44.1990235!4d-72.495736!16s%2Fg%2F11hdjtz_3r!19sChIJ__8bXv1ctUwRSaq6eDa5bYE,,,,,,
D,Battenkill Valley Health Center,,Bennington,VT,(802) 375-6566,VALID,area code matches VT; confirmed by 2 independent sources,,,info@bvhcvt.org,DELIVERABLE,Role account,Other,domain accepts mail (MX present),Practice website,http://www.battenkillvalleyhealthcenter.org/,9 Church St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.battenkillvalleyhealthcenter.org/,https://www.google.com/maps/place/Battenkill+Valley+Health+Center/data=!4m7!3m6!1s0x89e08b8b842ea1fb:0x54da5c8e495f8851!8m2!3d43.0730363!4d-73.1550441!16s%2Fg%2F1z44y62lw!19sChIJ-6EuhIuL4IkRUYhfSY5c2lQ,https://www.battenkillvalleyhealthcenter.org/contact/,,,,,
D,Bennington Free Clinic,,Bennington,VT,(802) 447-3700,VALID,area code matches VT; confirmed by 2 independent sources,,,info@gbicsbennington.org,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,https://gbicsbennington.org/programs/free-clinic/,121 Depot St,,Medical clinic,Google Maps listing,Maps-sourced,,1,,,,https://gbicsbennington.org/programs/free-clinic/,https://www.google.com/maps/place/Bennington+Free+Clinic/data=!4m7!3m6!1s0x89e0967ae37a2a93:0x67f17f37a8f9c49f!8m2!3d42.8808519!4d-73.1981696!16s%2Fg%2F1tfw40vm!19sChIJkyp643qW4IkRn8T5qDd_8Wc,https://gbicsbennington.org/programs/free-clinic/,,,,,
D,Deerfield Valley Dental Care,,Bennington,VT,(802) 464-8853,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.deerfieldvalleydentalcare.com/,25 Coldbrook Rd #2,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.deerfieldvalleydentalcare.com/,https://www.google.com/maps/place/Deerfield+Valley+Dental+Care/data=!4m7!3m6!1s0x89e0e5b181844abf:0xb2c51eabb93234b5!8m2!3d42.898265!4d-72.8577956!16s%2Fg%2F1tf494g4!19sChIJv0qEgbHl4IkRtTQyuasexbI,,,,,,
D,Montshire Pediatric Dentistry,,Bennington,VT,(802) 282-4888,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.montshirepediatricdentistry.com/,50 Mahoney Ave,,Pediatric dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.montshirepediatricdentistry.com/,https://www.google.com/maps/place/Montshire+Pediatric+Dentistry/data=!4m7!3m6!1s0x89e02547ffbffe1f:0x208c86dcccfc6d13!8m2!3d43.597251!4d-72.9609334!16s%2Fg%2F11lmhv90b9!19sChIJH_6__0cl4IkRE238zNyGjCA,,,,,,
D,NORTH ADAMS DENTAL CENTER,,Bennington,VT,(413) 346-4242,CHECK,"area code 413 belongs to MA, practice is in VT",,,,,,,,,https://www.northadamsdental.org/,77 Hospital Ave #102,,Dentist,Google Maps listing,Maps-sourced,,1,,,,https://www.northadamsdental.org/,https://www.google.com/maps/place/NORTH+ADAMS+DENTAL+CENTER/data=!4m7!3m6!1s0x89e0b91ae44bd15d:0x243d20c7aa661654!8m2!3d42.7071657!4d-73.1094235!16s%2Fg%2F11kkw8rd9l!19sChIJXdFL5Bq54IkRVBZmqscgPSQ,,,,,,
D,North Bennington Outdoor Sculpture Show - NBOSS VT,,Bennington,VT,,NO PHONE,no number on record,,,nbossvt@gmail.com,DELIVERABLE,Free mailbox,Google Workspace,domain accepts mail (MX present),Practice website,http://nbossvt.com/,48 Main St,,Art gallery,Google Maps listing,Maps-sourced,,1,,,,http://nbossvt.com/,https://www.google.com/maps/place/North+Bennington+Outdoor+Sculpture+Show+-+NBOSS+VT/data=!4m7!3m6!1s0x89e0913b619a374b:0x2341f3d8a349d554!8m2!3d42.9320816!4d-73.2434315!16s%2Fg%2F11k522lqy8!19sChIJSzeaYTuR4IkRVNVJo9jzQSM,https://www.nbossvt.com/,CHECK - likely typo in the practice's own filing,,,,
D,Oral & Dental Implant Surgery: Rothschild David L DDS,,Bennington,VT,(802) 447-7073,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.odisurgery.com/,2 Harwood Dr,,Dentist,Google Maps listing,Maps-sourced,,1,,,,http://www.odisurgery.com/,https://www.google.com/maps/place/Oral+%26+Dental+Implant+Surgery:+Rothschild+David+L+DDS/data=!4m7!3m6!1s0x89e0966a640b06ef:0xb340b1148c932464!8m2!3d42.8708305!4d-73.2047692!16s%2Fg%2F1thvtpxz!19sChIJ7wYLZGqW4IkRZCSTjBSxQLM,,,,,,
D,SVMC Pediatric Dentistry,,Bennington,VT,(802) 447-5525,VALID,area code matches VT,,,,,,,,,,140 Hospital Dr #104,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/SVMC+Pediatric+Dentistry/data=!4m7!3m6!1s0x89e097a66e8bc36f:0xee942c9f078f736b!8m2!3d42.8732401!4d-73.2086629!16s%2Fg%2F11g2_fs66t!19sChIJb8OLbqaX4IkRa3OPB58slO4,,,,,,
D,SVMC Pediatrics,,Bennington,VT,(802) 447-3930,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://svhealthcare.org/services/pediatrics,140 Hospital Dr #210,,Medical clinic,Google Maps listing,Maps-sourced,,1,,,,https://svhealthcare.org/services/pediatrics,https://www.google.com/maps/place/SVMC+Pediatrics/data=!4m7!3m6!1s0x89e096422b1bd1fb:0x648f6f2d9ca578b4!8m2!3d42.8731687!4d-73.2086257!16s%2Fg%2F1pty85j9p!19sChIJ-9EbK0KW4IkRtHilnC1vj2Q,,,,,,
D,Stephens of Bennington,,Bennington,VT,(802) 681-7458,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.stephensofbennington.com/,200 Northside Dr,,Car dealer,Google Maps listing,Maps-sourced,,1,,,,http://www.stephensofbennington.com/,https://www.google.com/maps/place/Stephens+of+Bennington/data=!4m7!3m6!1s0x89e0966398b81f55:0xba032b15694a49d7!8m2!3d42.8983917!4d-73.209114!16s%2Fg%2F12lty53dn!19sChIJVR-4mGOW4IkR10lKaRUrA7o,,,,,,
D,Brattleboro Memorial Hospital,,Brattleboro,VT,(802) 257-0341,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.bmhvt.org/,17 Belmont Ave,,Hospital,Google Maps listing,Maps-sourced,,1,,,,http://www.bmhvt.org/,https://www.google.com/maps/place/Brattleboro+Memorial+Hospital/data=!4m7!3m6!1s0x89e11a350232f18d:0xa26a64e488241b17!8m2!3d42.8432468!4d-72.5647049!16s%2Fm%2F05c0c2_!19sChIJjfEyAjUa4YkRFxskiORkaqI,,,,,,
D,Dr. Manu Sachdev,,Brattleboro,VT,(802) 257-4011,VALID,area code matches VT,,,,,,,,,,375 Canal St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Dr.+Manu+Sachdev/data=!4m7!3m6!1s0x89e11a346773ffff:0xaf6d946265397dbf!8m2!3d42.8418712!4d-72.5643154!16s%2Fg%2F11qgb7y718!19sChIJ__9zZzQa4YkRv305ZWKUba8,,,,,,
D,"Dr. Roy A. Schonbrun, DDS",,Brattleboro,VT,(802) 254-9418,VALID,area code matches VT,,,,,,,,,,368 Canal St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Dr.+Roy+A.+Schonbrun,+DDS/data=!4m7!3m6!1s0x89e11a3442218903:0x49f7206e535ed0d6!8m2!3d42.84192!4d-72.56376!16s%2Fg%2F1tfv1kds!19sChIJA4khQjQa4YkR1tBeU24g90k",,,,,,
D,"Frank Illuzzi, D.D.S. General Dentist",,Brattleboro,VT,(802) 254-2254,VALID,area code matches VT,,,,,,,,,,210 Western Ave,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,"https://www.google.com/maps/place/Frank+Illuzzi,+D.D.S.+General+Dentist/data=!4m7!3m6!1s0x89e11bb6af48b41b:0xc5b964038ff7bae7!8m2!3d42.85121!4d-72.57413!16s%2Fg%2F1td1487v!19sChIJG7RIr7Yb4YkR57r3jwNkucU",,,,,,
D,Kauffman T L DDS,,Brattleboro,VT,,NO PHONE,no number on record,,,,,,,,,,278 Western Ave,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Kauffman+T+L+DDS/data=!4m7!3m6!1s0x89e11bb6e033c237:0x2b372a8961e537b5!8m2!3d42.8508179!4d-72.576613!16s%2Fg%2F1tfk0vs3!19sChIJN8Iz4LYb4YkRtTflYYkqNys,,,,,,
D,Miller Orthodontic Specialists,,Brattleboro,VT,(802) 257-0600,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://brattortho.com/,54 Chickering Dr #101,,Orthodontist,Google Maps listing,Maps-sourced,,1,,,,http://brattortho.com/,https://www.google.com/maps/place/Miller+Orthodontic+Specialists/data=!4m7!3m6!1s0x89e11ae3f6a61961:0x247773743ef67636!8m2!3d42.877392!4d-72.562211!16s%2Fg%2F1tf8v2xr!19sChIJYRmm9uMa4YkRNnb2PnRzdyQ,,,,,,
D,Montshire Pediatric Dentistry,,Brattleboro,VT,(802) 275-4590,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://montshirepediatricdentistry.com/,368 Canal St,,Pediatric dentist,Google Maps listing,Maps-sourced,,1,,,,https://montshirepediatricdentistry.com/,https://www.google.com/maps/place/Montshire+Pediatric+Dentistry/data=!4m7!3m6!1s0x89e11b199f849129:0x459dafb9326d950e!8m2!3d42.8419581!4d-72.5637386!16s%2Fg%2F11wqcdqwn0!19sChIJKZGEnxkb4YkRDpVtMrmvnUU,,,,,,
D,Davis Gary B DDS.,,Burlington,VT,,NO PHONE,no number on record,,,,,,,,,,1127 North Ave Suite 7,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Davis+Gary+B+DDS./data=!4m7!3m6!1s0x4cca6554e8b3cd3b:0xd0fe12cf6c257dce!8m2!3d44.5062756!4d-73.2457597!16s%2Fg%2F1tj7v_m0!19sChIJO82z6FRlykwRzn0lbM8S_tA,,,,,,
D,Timberlane Pediatric Dentistry & Orthodontics,,Burlington,VT,(802) 797-7887,VALID,area code matches VT; confirmed by 2 independent sources,,,info@timberlanesmile.com,DELIVERABLE,Role account,Microsoft 365,domain accepts mail (MX present),Practice website,https://timberlanesmile.com/locations/burlington/,1127 North Ave Suite 7,,Pediatric dentist,Google Maps listing,Maps-sourced,,1,,,,https://timberlanesmile.com/locations/burlington/,https://www.google.com/maps/place/Timberlane+Pediatric+Dentistry+%26+Orthodontics/data=!4m7!3m6!1s0x4cca65599d1e7a1f:0xc2b94b4479de30be!8m2!3d44.506926!4d-73.2460025!16s%2Fg%2F11xh4n953b!19sChIJH3oenVllykwRvjDeeURLucI,https://timberlanesmile.com/locations/burlington/,,,,,
D,Alder Brook Family Health,,Essex Junction,VT,(802) 872-7100,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,http://www.alderbrook.org/,8 Essex Way,,Mental health clinic,Google Maps listing,Maps-sourced,,1,,,,http://www.alderbrook.org/,https://www.google.com/maps/place/Alder+Brook+Family+Health/data=!4m7!3m6!1s0x4cca77a4220ef6fd:0x9360c167335fc07e!8m2!3d44.5088433!4d-73.0781484!16s%2Fg%2F1v2ppv8l!19sChIJ_fYOIqR3ykwRfsBfM2fBYJM,,,,,,
D,Alphine Dentist Essex,,Essex Junction,VT,,NO PHONE,no number on record,,,,,,,,,,7 Carmichael St,,Dentist,Google Maps listing,Maps-sourced,,1,,,,,https://www.google.com/maps/place/Alphine+Dentist+Essex/data=!4m7!3m6!1s0x4cca7700392e63a9:0xfca3845adf897095!8m2!3d44.5083648!4d-73.0837652!16s%2Fg%2F11xvyr82nc!19sChIJqWMuOQB3ykwRlXCJ31qEo_w,,,,,,
D,"Center for Technology, Essex",,Essex Junction,VT,(802) 879-5558,VALID,area code matches VT; confirmed by 2 independent sources,,,,,,,,,https://www.ewsd.org/cte,3 Educational Dr,,Technical school,Google Maps listing,Maps-sourced,,1,,,,https://www.ewsd.org/cte,"https://www.google.com/maps/place/Center+for+Technology,+Essex/data=!4m7!3m6!1s0x4cca7764d73536bf:0x137cb53671dfaf02!8m2!3d44.4984442!4d-73.1076978!16s%2Fm%2F04d4mz8!19sChIJvzY112R3ykwRAq_fcTa1fBM",,,,,,
D,Community Health Centers – Winooski,,Essex Junction,VT,(802) 655-4422,VALID,area code matches VT; confirmed by 2 independent sources,,,info@chcb.org,DELIVERABLE,Role account,Other,domain accepts mail (MX present),Practice website,https://www.chcb.org/locations/winooski/,32 Malletts Bay Ave # B,,Dental clinic,Google Maps listing,Maps-sourced,,1,,,,https://www.chcb.org/locations/winooski/,https://www.google.com/maps/place/Community+Health+Centers+%E2%80%93+Winooski/data=!4m7!3m6!1s0x4cca7a7b29959849:0x35c4640a16c575dc!8m2!3d44.492145!4d-73.190813!16s%2Fg%2F1thnndd8!19sChIJSZiVKXt6ykwR3HXFFgpkxDU,https://www.chcb.org/locations/winooski/,,,,,
